Exam,Unit,Subject,Month,Year,Paper,Number,Part,Subpart,Section,Topic,Difficulty,Marks,Question,SVG,Validated Question Code,Q,Question Diagram Path Prefix
cape,2,PureMathematics,May,2024,2,3,c,ii,"Sequences, Series and Approximations",The Binomial Theorem,2,2,"\text{Hence, state the values for which the expansion of }  (16 - 5x)^{\frac{1}{4}}  \text{ is valid.}",,"LaTeX(""Hence, state the values for which the expansion of  $(16 - 5x)^{\\frac{1}{4}}$  is valid."").parsingMode(.onlyEquations)","Hence, state the values for which the expansion of  $(16 - 5x)^{\frac{1}{4}}$  is valid.",cape_2_puremathematics_may_2024_2_3_c_ii
cape,2,PureMathematics,May,2024,2,3,c,iii,"Sequences, Series and Approximations",The Binomial Theorem,2,2,\text{Use the expansion obtained in (c) (i) to estimate the value of }  (16 - 5x)^{\frac{1}{4}}  \text{ when }  x = 3 .,,"LaTeX(""Use the expansion obtained in (c) (i) to estimate the value of  $(16 - 5x)^{\\frac{1}{4}}$  when  $x = 3$."").parsingMode(.onlyEquations)",Use the expansion obtained in (c) (i) to estimate the value of  $(16 - 5x)^{\frac{1}{4}}$  when  $x = 3$.,cape_2_puremathematics_may_2024_2_3_c_iii
cape,2,PureMathematics,May,2024,2,4,a,i,"Sequences, Series and Approximations",Roots of Equations,2,3,"\text{Use the intermediate value theorem to prove that }  f(x) = 2x^3 + x^2 + 9x - 5  \text{ has at least one root in the interval [0.2, 1].}",,"LaTeX(""Use the intermediate value theorem to prove that  $f(x) = 2x^3 + x^2 + 9x - 5$  has at least one root in the interval [0.2, 1]."").parsingMode(.onlyEquations)","Use the intermediate value theorem to prove that  $f(x) = 2x^3 + x^2 + 9x - 5$  has at least one root in the interval [0.2, 1].",cape_2_puremathematics_may_2024_2_4_a_i
cape,2,PureMathematics,May,2024,2,4,a,ii,"Sequences, Series and Approximations",Roots of Equations,3,5,"\text{Hence, use three iterations of the interval bisection method to estimate the root of }  f  \text{ in the interval [0.2, 1].}",,"LaTeX(""Hence, use three iterations of the interval bisection method to estimate the root of  $f$  in the interval [0.2, 1]."").parsingMode(.onlyEquations)","Hence, use three iterations of the interval bisection method to estimate the root of  $f$  in the interval [0.2, 1].",cape_2_puremathematics_may_2024_2_4_a_ii
cape,2,PureMathematics,May,2024,2,4,b,i,"Sequences, Series and Approximations",Sequences,3,4,"\text{The first 5 terms of a sequence are }  4, -\frac{7}{2}, \frac{10}{6}, -\frac{13}{24}, \frac{16}{120}, \dots 
\text{Write down an expression for the }  n^{\text{th}}  \text{ term of the sequence.}",,"LaTeX(""The first 5 terms of a sequence are  $4, -\\frac{7}{2}, \\frac{10}{6}, -\\frac{13}{24}, \\frac{16}{120}, \\dots$\nWrite down an expression for the  $n^{$th$}$  term of the sequence."").parsingMode(.onlyEquations)","The first 5 terms of a sequence are  $4, -\frac{7}{2}, \frac{10}{6}, -\frac{13}{24}, \frac{16}{120}, \dots$
Write down an expression for the  $n^{$th$}$  term of the sequence.",cape_2_puremathematics_may_2024_2_4_b_i
cape,2,PureMathematics,May,2024,2,4,b,ii,"Sequences, Series and Approximations",Sequences,2,3,\text{Determine whether the sequence converges or diverges.},,"LaTeX(""Determine whether the sequence converges or diverges."").parsingMode(.onlyEquations)",Determine whether the sequence converges or diverges.,cape_2_puremathematics_may_2024_2_4_b_ii
cape,2,PureMathematics,May,2024,2,4,c,i,"Sequences, Series and Approximations",Series,2,4,\text{Calculate }  \sum_{r=11}^{27} r .,,"LaTeX(""Calculate  $\\sum_{r=11}^{27} r$."").parsingMode(.onlyEquations)",Calculate  $\sum_{r=11}^{27} r$.,cape_2_puremathematics_may_2024_2_4_c_i
cape,2,PureMathematics,May,2024,2,4,d,i,"Sequences, Series and Approximations",Series,3,6,\text{Use the sum of a series to calculate an equivalent fraction for the repeating decimal }  0.2727272 \dots .,,"LaTeX(""Use the sum of a series to calculate an equivalent fraction for the repeating decimal  $0.2727272 \\dots$."").parsingMode(.onlyEquations)",Use the sum of a series to calculate an equivalent fraction for the repeating decimal  $0.2727272 \dots$.,cape_2_puremathematics_may_2024_2_4_d_i
cape,2,PureMathematics,May,2024,2,5,a,i,Counting Matricies and Differential Equations,Matricies and Systems of Linear Equations,3,6,"\text{Given that the matrix }  A = \begin{bmatrix} 1-p & 3 & -2 \ 2 & p & -1 \ -3 & 2 & 1 \end{bmatrix}  \text{ is singular, calculate the value(s) of }  p .",,"LaTeX(""Given that the matrix  $A = \\begin{bmatrix} 1-p & 3 & -2 \\ 2 & p & -1 \\ -3 & 2 & 1 \\end{bmatrix}$  is singular, calculate the value(s) of  $p$."").parsingMode(.onlyEquations)","Given that the matrix  $A = \begin{bmatrix} 1-p & 3 & -2 \ 2 & p & -1 \ -3 & 2 & 1 \end{bmatrix}$  is singular, calculate the value(s) of  $p$.",cape_2_puremathematics_may_2024_2_5_a_i
cape,2,PureMathematics,May,2024,2,5,b,i,Counting Matricies and Differential Equations,Matricies and Systems of Linear Equations,3,9,"\text{Use row reduction to solve the following system of equations.}
 3x - 4y + z = 16 
 2x + y - 2z = 5 
 x + 2y - z = -2",,"LaTeX(""Use row reduction to solve the following system of equations.\n$3x - 4y + z = 16$\n$2x + y - 2z = 5$\n$x + 2y - z = -2$"").parsingMode(.onlyEquations)","Use row reduction to solve the following system of equations.
$3x - 4y + z = 16$
$2x + y - 2z = 5$
$x + 2y - z = -2$",cape_2_puremathematics_may_2024_2_5_b_i
cape,2,PureMathematics,May,2024,2,5,c,i,Counting Matricies and Differential Equations,Counting,4,7,"\text{A committee consisting of 3 men and 2 women is to be formed from a group of 6 men and 4 women. However, it is known in advance that 2 of the men who dislike each other will not serve together on the committee.}
\text{In how many different ways can the committee be formed?}",,"LaTeX(""A committee consisting of 3 men and 2 women is to be formed from a group of 6 men and 4 women. However, it is known in advance that 2 of the men who dislike each other will not serve together on the committee.\nIn how many different ways can the committee be formed?"").parsingMode(.onlyEquations)","A committee consisting of 3 men and 2 women is to be formed from a group of 6 men and 4 women. However, it is known in advance that 2 of the men who dislike each other will not serve together on the committee.
In how many different ways can the committee be formed?",cape_2_puremathematics_may_2024_2_5_c_i
cape,2,PureMathematics,May,2024,2,5,c,ii,Counting Matricies and Differential Equations,Counting,3,3,\text{What is the probability that the committee formed will contain neither of the 2 men who refuse to serve together?},,"LaTeX(""What is the probability that the committee formed will contain neither of the 2 men who refuse to serve together?"").parsingMode(.onlyEquations)",What is the probability that the committee formed will contain neither of the 2 men who refuse to serve together?,cape_2_puremathematics_may_2024_2_5_c_ii
cape,2,PureMathematics,May,2024,2,6,a,i,Counting Matricies and Differential Equations,Counting,3,5,"\text{A chemical test kit is 95\% accurate in detecting when a solution is acidic. However, the test kit also yields a 'false positive' result for 1\% of all solutions tested. If 0.5\% of the solutions tested are acidic, what is the probability that a solution is acidic given that the test result is positive?}",,"LaTeX(""A chemical test kit is 95\\% accurate in detecting when a solution is acidic. However, the test kit also yields a 'false positive' result for 1\\% of all solutions tested. If 0.5\\% of the solutions tested are acidic, what is the probability that a solution is acidic given that the test result is positive?"").parsingMode(.onlyEquations)","A chemical test kit is 95\% accurate in detecting when a solution is acidic. However, the test kit also yields a 'false positive' result for 1\% of all solutions tested. If 0.5\% of the solutions tested are acidic, what is the probability that a solution is acidic given that the test result is positive?",cape_2_puremathematics_may_2024_2_6_a_i
cape,2,PureMathematics,May,2024,2,6,b,i,Counting Matricies and Differential Equations,Differential Equations and Modelling,4,5,\text{Determine the general solution of the differential equation }  \frac{dy}{dx} + \frac{3}{x}y = \frac{\sin 2x}{x^3} .,,"LaTeX(""Determine the general solution of the differential equation  $\\frac{dy}{dx} + \\frac{3}{x}y = \\frac{\\sin 2x}{x^3}$."").parsingMode(.onlyEquations)",Determine the general solution of the differential equation  $\frac{dy}{dx} + \frac{3}{x}y = \frac{\sin 2x}{x^3}$.,cape_2_puremathematics_may_2024_2_6_b_i
cape,2,PureMathematics,May,2024,2,6,c,i,Counting Matricies and Differential Equations,Differential Equations and Modelling,4,6,"\text{A differential equation is given as }  4y'' - 6y' + 7y = 0 .
\text{Show that the general solution of the differential equation is }
 Ae^{\frac{3}{4}x} \sin \left( \frac{\sqrt{19}x}{4} \right) + Be^{\frac{3}{4}x} \cos \left( \frac{\sqrt{19}x}{4} \right) \text{, where }  A  \text{ and }  B  \text{ are constants.}",,"LaTeX(""A differential equation is given as  $4y'' - 6y' + 7y = 0$.\nShow that the general solution of the differential equation is \n$Ae^{\\frac{3}{4}x} \\sin \\left( \\frac{\\sqrt{19}x}{4} \\right) + Be^{\\frac{3}{4}x} \\cos \\left( \\frac{\\sqrt{19}x}{4} \\right)$, where  $A$  and  $B$  are constants."").parsingMode(.onlyEquations)","A differential equation is given as  $4y'' - 6y' + 7y = 0$.
Show that the general solution of the differential equation is 
$Ae^{\frac{3}{4}x} \sin \left( \frac{\sqrt{19}x}{4} \right) + Be^{\frac{3}{4}x} \cos \left( \frac{\sqrt{19}x}{4} \right)$, where  $A$  and  $B$  are constants.",cape_2_puremathematics_may_2024_2_6_c_i
cape,2,PureMathematics,May,2024,2,6,c,ii,Counting Matricies and Differential Equations,Differential Equations and Modelling,3,9,"\text{Hence, or otherwise, determine the particular solution of the differential equation given that at }  x = 0, y = 3  \text{ and }  y' = 0 .",,"LaTeX(""Hence, or otherwise, determine the particular solution of the differential equation given that at  $x = 0, y = 3$  and  $y' = 0$."").parsingMode(.onlyEquations)","Hence, or otherwise, determine the particular solution of the differential equation given that at  $x = 0, y = 3$  and  $y' = 0$.",cape_2_puremathematics_may_2024_2_6_c_ii
cape,2,PureMathematics,May,2023,2,1,a,i,Complex Numbers and Calculus 2,Complex Numbers,2,3,\text{A point }  z  \text{ moves in the complex plane such that }  |z - 2 - 3i| = |4 - 2i - z| . \text{ Sketch the locus of }  z  \text{ on the Argand diagram below.},,"LaTeX(""A point  $z$  moves in the complex plane such that  $|z - 2 - 3i| = |4 - 2i - z|$.  Sketch the locus of  $z$  on the Argand diagram below."").parsingMode(.onlyEquations)",A point  $z$  moves in the complex plane such that  $|z - 2 - 3i| = |4 - 2i - z|$.  Sketch the locus of  $z$  on the Argand diagram below.,cape_2_puremathematics_may_2023_2_1_a_i
cape,2,PureMathematics,May,2023,2,1,a,ii,Complex Numbers and Calculus 2,Complex Numbers,2,4,\text{Determine the Cartesian equation of the locus of }  z .,,"LaTeX(""Determine the Cartesian equation of the locus of  $z$."").parsingMode(.onlyEquations)",Determine the Cartesian equation of the locus of  $z$.,cape_2_puremathematics_may_2023_2_1_a_ii
cape,2,PureMathematics,May,2023,2,1,b,i,Complex Numbers and Calculus 2,Differentiation 2,3,5,"\text{Given that }  x^3 y - 2xy^2 = \cos (xy) , \text{ determine }  \frac{dy}{dx} .",,"LaTeX(""Given that  $x^3 y - 2xy^2 = \\cos (xy)$,  determine  $\\frac{dy}{dx}$."").parsingMode(.onlyEquations)","Given that  $x^3 y - 2xy^2 = \cos (xy)$,  determine  $\frac{dy}{dx}$.",cape_2_puremathematics_may_2023_2_1_b_i
cape,2,PureMathematics,May,2023,2,1,c,i,Complex Numbers and Calculus 2,Complex Numbers,3,7,"\text{Given that }  3z^2 - pz + 2q = 0  \text{ has root }  3 - 5i , \text{ determine the values of }  p  \text{ and }  q  \text{ where }  p, q \in \mathbb{R} .",,"LaTeX(""Given that  $3z^2 - pz + 2q = 0$  has root  $3 - 5i$,  determine the values of  $p$  and  $q$  where  $p, q \\in \\mathbb{R}$."").parsingMode(.onlyEquations)","Given that  $3z^2 - pz + 2q = 0$  has root  $3 - 5i$,  determine the values of  $p$  and  $q$  where  $p, q \in \mathbb{R}$.",cape_2_puremathematics_may_2023_2_1_c_i
cape,2,PureMathematics,May,2023,2,1,d,i,Complex Numbers and Calculus 2,Complex Numbers,3,6,"\text{Using DeMoivre's theorem, determine the square root of }  1 - i \sqrt{3} , \text{ expressing your answer in radians.}",,"LaTeX(""Using DeMoivre's theorem, determine the square root of  $1 - i \\sqrt{3}$,  expressing your answer in radians."").parsingMode(.onlyEquations)","Using DeMoivre's theorem, determine the square root of  $1 - i \sqrt{3}$,  expressing your answer in radians.",cape_2_puremathematics_may_2023_2_1_d_i
cape,2,PureMathematics,May,2023,2,2,a,i,Complex Numbers and Calculus 2,Integration 2,4,6,"\text{Use integration by parts to evaluate }  \int \sec^2 x \csc^2 x \, dx .",,"LaTeX(""Use integration by parts to evaluate  $\\int \\sec^2 x \\csc^2 x \\, dx$."").parsingMode(.onlyEquations)","Use integration by parts to evaluate  $\int \sec^2 x \csc^2 x \, dx$.",cape_2_puremathematics_may_2023_2_2_a_i
cape,2,PureMathematics,May,2023,2,2,b,i,Complex Numbers and Calculus 2,Integration 2,4,9,"\text{Evaluate }  \int_2^5 \frac{3x}{x^2 - 4x + 5} \, dx .",,"LaTeX(""Evaluate  $\\int_2^5 \\frac{3x}{x^2 - 4x + 5} \\, dx$."").parsingMode(.onlyEquations)","Evaluate  $\int_2^5 \frac{3x}{x^2 - 4x + 5} \, dx$.",cape_2_puremathematics_may_2023_2_2_b_i
cape,2,PureMathematics,May,2023,2,2,c,i,Complex Numbers and Calculus 2,Integration 2,3,10,"\text{Determine }  \int \frac{x+1}{x^3 - 9x} \, dx .",,"LaTeX(""Determine  $\\int \\frac{x+1}{x^3 - 9x} \\, dx$."").parsingMode(.onlyEquations)","Determine  $\int \frac{x+1}{x^3 - 9x} \, dx$.",cape_2_puremathematics_may_2023_2_2_c_i
cape,2,PureMathematics,May,2023,2,3,a,i,"Sequences, Series and Approximations",The Binomial Theorem,3,7,\text{Determine the coefficient of }  x^4  \text{ in the binomial expansion of }  (1 - 2x)(1 + 3x)^{-2} .,,"LaTeX(""Determine the coefficient of  $x^4$  in the binomial expansion of  $(1 - 2x)(1 + 3x)^{-2}$."").parsingMode(.onlyEquations)",Determine the coefficient of  $x^4$  in the binomial expansion of  $(1 - 2x)(1 + 3x)^{-2}$.,cape_2_puremathematics_may_2023_2_3_a_i
cape,2,PureMathematics,May,2023,2,3,b,i,"Sequences, Series and Approximations",Series,3,8,"\text{Show that if the series }  1 + \frac{7}{3x - 5} + \left( \frac{7}{3x - 5} \right)^2 + \left( \frac{7}{3x - 5} \right)^3 + \dots  \text{ converges, then its sum to infinity is }  \frac{3x - 5}{3x - 12} .",,"LaTeX(""Show that if the series  $1 + \\frac{7}{3x - 5} + \\left( \\frac{7}{3x - 5} \\right)^2 + \\left( \\frac{7}{3x - 5} \\right)^3 + \\dots$  converges, then its sum to infinity is  $\\frac{3x - 5}{3x - 12}$."").parsingMode(.onlyEquations)","Show that if the series  $1 + \frac{7}{3x - 5} + \left( \frac{7}{3x - 5} \right)^2 + \left( \frac{7}{3x - 5} \right)^3 + \dots$  converges, then its sum to infinity is  $\frac{3x - 5}{3x - 12}$.",cape_2_puremathematics_may_2023_2_3_b_i
cape,2,PureMathematics,May,2023,2,3,c,i,"Sequences, Series and Approximations",Series,5,10,"\text{Use mathematical induction to prove that }  \frac{d^n}{dx^n} (e^x \sin x) = 2^{n/2} e^x \sin (x + \frac{n\pi}{4}) . 
 \text{You may use the fact that }  \sin x + \cos x = \sqrt{2} \sin (x + \frac{\pi}{4})  \text{ and that }  \frac{d^{k+1}}{dx^{k+1}} f(x) = \frac{d}{dx} \left( \frac{d^k}{dx^k} f(x) \right) .",,"LaTeX(""Use mathematical induction to prove that  $\\frac{d^n}{dx^n} (e^x \\sin x) = 2^{n/2} e^x \\sin (x + \\frac{n\\pi}{4})$. \n You may use the fact that  $\\sin x + \\cos x = \\sqrt{2} \\sin (x + \\frac{\\pi}{4})$  and that  $\\frac{d^{k+1}}{dx^{k+1}} f(x) = \\frac{d}{dx} \\left( \\frac{d^k}{dx^k} f(x) \\right)$."").parsingMode(.onlyEquations)","Use mathematical induction to prove that  $\frac{d^n}{dx^n} (e^x \sin x) = 2^{n/2} e^x \sin (x + \frac{n\pi}{4})$. 
 You may use the fact that  $\sin x + \cos x = \sqrt{2} \sin (x + \frac{\pi}{4})$  and that  $\frac{d^{k+1}}{dx^{k+1}} f(x) = \frac{d}{dx} \left( \frac{d^k}{dx^k} f(x) \right)$.",cape_2_puremathematics_may_2023_2_3_c_i
cape,2,PureMathematics,May,2023,2,4,a,i,"Sequences, Series and Approximations",Roots of Equations,2,3,"\text{Use the intermediate value theorem to prove that }  x^5 - 2x^3 + x^2 + 2 = 0  \text{ has a root in the interval }  [-2, -1.5] .",,"LaTeX(""Use the intermediate value theorem to prove that  $x^5 - 2x^3 + x^2 + 2 = 0$  has a root in the interval  $[-2, -1.5]$."").parsingMode(.onlyEquations)","Use the intermediate value theorem to prove that  $x^5 - 2x^3 + x^2 + 2 = 0$  has a root in the interval  $[-2, -1.5]$.",cape_2_puremathematics_may_2023_2_4_a_i
cape,2,PureMathematics,May,2023,2,4,a,ii,"Sequences, Series and Approximations",Roots of Equations,3,6,"\text{Hence, use two iterations of the Newton–Raphson method, with initial estimate }  x_1 = -1.5 , \text{ to calculate a new estimate of the root of }  x^5 - 2x^3 + x^2 + 2 = 0  \text{ in the interval }  [-2, -1.5] .",,"LaTeX(""Hence, use two iterations of the Newton–Raphson method, with initial estimate  $x_1 = -1.5$,  to calculate a new estimate of the root of  $x^5 - 2x^3 + x^2 + 2 = 0$  in the interval  $[-2, -1.5]$."").parsingMode(.onlyEquations)","Hence, use two iterations of the Newton–Raphson method, with initial estimate  $x_1 = -1.5$,  to calculate a new estimate of the root of  $x^5 - 2x^3 + x^2 + 2 = 0$  in the interval  $[-2, -1.5]$.",cape_2_puremathematics_may_2023_2_4_a_ii
cape,2,PureMathematics,May,2023,2,4,b,i,"Sequences, Series and Approximations",Roots of Equations,3,4,\text{Show that }  \theta_{n+1} = \sin^{-1} \left( \frac{2}{8 - \theta_n^2} \right)  \text{ is a suitable iteration for the approximation of the roots of the equation }  \csc \theta = 4 - \frac{1}{2} \theta^2 .,,"LaTeX(""Show that  $\\theta_{n+1} = \\sin^{-1} \\left( \\frac{2}{8 - \\theta_n^2} \\right)$  is a suitable iteration for the approximation of the roots of the equation  $\\csc \\theta = 4 - \\frac{1}{2} \\theta^2$."").parsingMode(.onlyEquations)",Show that  $\theta_{n+1} = \sin^{-1} \left( \frac{2}{8 - \theta_n^2} \right)$  is a suitable iteration for the approximation of the roots of the equation  $\csc \theta = 4 - \frac{1}{2} \theta^2$.,cape_2_puremathematics_may_2023_2_4_b_i
cape,2,PureMathematics,May,2023,2,4,b,ii,"Sequences, Series and Approximations",Roots of Equations,2,5,"\text{Hence, using }  \theta_1 = 0  \text{ as the first approximation, calculate a new estimate for the root of }  \csc \theta = 4 - \frac{1}{2} \theta^2 , \text{ correct to three decimal places.}",,"LaTeX(""Hence, using  $\\theta_1 = 0$  as the first approximation, calculate a new estimate for the root of  $\\csc \\theta = 4 - \\frac{1}{2} \\theta^2$,  correct to three decimal places."").parsingMode(.onlyEquations)","Hence, using  $\theta_1 = 0$  as the first approximation, calculate a new estimate for the root of  $\csc \theta = 4 - \frac{1}{2} \theta^2$,  correct to three decimal places.",cape_2_puremathematics_may_2023_2_4_b_ii
